source_id,raw_latitude,raw_longitude,reason
75828,,,invalid_or_unknown_coordinate_system
75829,,,invalid_or_unknown_coordinate_system
75830,,,invalid_or_unknown_coordinate_system
75831,,,invalid_or_unknown_coordinate_system
75832,,,invalid_or_unknown_coordinate_system
75834,,,invalid_or_unknown_coordinate_system
75835,,,invalid_or_unknown_coordinate_system
75836,,,invalid_or_unknown_coordinate_system
75837,,,invalid_or_unknown_coordinate_system
75838,,,invalid_or_unknown_coordinate_system
75839,,,invalid_or_unknown_coordinate_system
75840,,,invalid_or_unknown_coordinate_system
75842,,,invalid_or_unknown_coordinate_system
75843,,,invalid_or_unknown_coordinate_system
75844,,,invalid_or_unknown_coordinate_system
75845,,,invalid_or_unknown_coordinate_system
75846,,,invalid_or_unknown_coordinate_system
75847,,,invalid_or_unknown_coordinate_system
75848,,,invalid_or_unknown_coordinate_system
75850,,,invalid_or_unknown_coordinate_system
75851,,,invalid_or_unknown_coordinate_system
75852,,,invalid_or_unknown_coordinate_system
75853,,,invalid_or_unknown_coordinate_system
75854,,,invalid_or_unknown_coordinate_system
75855,,,invalid_or_unknown_coordinate_system
75856,,,invalid_or_unknown_coordinate_system
75857,,,invalid_or_unknown_coordinate_system
75858,,,invalid_or_unknown_coordinate_system
75859,,,invalid_or_unknown_coordinate_system
75860,,,invalid_or_unknown_coordinate_system
75861,,,invalid_or_unknown_coordinate_system
75863,,,invalid_or_unknown_coordinate_system
75864,,,invalid_or_unknown_coordinate_system
75866,,,invalid_or_unknown_coordinate_system
75868,,,invalid_or_unknown_coordinate_system
75870,,,invalid_or_unknown_coordinate_system
75872,,,invalid_or_unknown_coordinate_system
75873,,,invalid_or_unknown_coordinate_system
75874,,,invalid_or_unknown_coordinate_system
75875,,,invalid_or_unknown_coordinate_system
75876,,,invalid_or_unknown_coordinate_system
75877,,,invalid_or_unknown_coordinate_system
75878,,,invalid_or_unknown_coordinate_system
75879,,,invalid_or_unknown_coordinate_system
75880,,,invalid_or_unknown_coordinate_system
75881,,,invalid_or_unknown_coordinate_system
75882,,,invalid_or_unknown_coordinate_system
75883,,,invalid_or_unknown_coordinate_system
75884,,,invalid_or_unknown_coordinate_system
75885,,,invalid_or_unknown_coordinate_system
75886,,,invalid_or_unknown_coordinate_system
75888,,,invalid_or_unknown_coordinate_system
75889,,,invalid_or_unknown_coordinate_system
75890,,,invalid_or_unknown_coordinate_system
75891,,,invalid_or_unknown_coordinate_system
75892,,,invalid_or_unknown_coordinate_system
75894,,,invalid_or_unknown_coordinate_system
75895,,,invalid_or_unknown_coordinate_system
75898,,,invalid_or_unknown_coordinate_system
75899,,,invalid_or_unknown_coordinate_system
75900,,,invalid_or_unknown_coordinate_system
75902,,,invalid_or_unknown_coordinate_system
75903,,,invalid_or_unknown_coordinate_system
75904,,,invalid_or_unknown_coordinate_system
75905,,,invalid_or_unknown_coordinate_system
75906,,,invalid_or_unknown_coordinate_system
75908,,,invalid_or_unknown_coordinate_system
75909,,,invalid_or_unknown_coordinate_system
75910,,,invalid_or_unknown_coordinate_system
75911,,,invalid_or_unknown_coordinate_system
75913,,,invalid_or_unknown_coordinate_system
75914,,,invalid_or_unknown_coordinate_system
75915,,,invalid_or_unknown_coordinate_system
75916,,,invalid_or_unknown_coordinate_system
75917,,,invalid_or_unknown_coordinate_system
75918,,,invalid_or_unknown_coordinate_system
75919,,,invalid_or_unknown_coordinate_system
75921,,,invalid_or_unknown_coordinate_system
75922,,,invalid_or_unknown_coordinate_system
75923,,,invalid_or_unknown_coordinate_system
75924,,,invalid_or_unknown_coordinate_system
75925,,,invalid_or_unknown_coordinate_system
75926,,,invalid_or_unknown_coordinate_system
75927,,,invalid_or_unknown_coordinate_system
75928,,,invalid_or_unknown_coordinate_system
75929,,,invalid_or_unknown_coordinate_system
75930,,,invalid_or_unknown_coordinate_system
75931,,,invalid_or_unknown_coordinate_system
75933,,,invalid_or_unknown_coordinate_system
75934,,,invalid_or_unknown_coordinate_system
75935,,,invalid_or_unknown_coordinate_system
75936,,,invalid_or_unknown_coordinate_system
75937,,,invalid_or_unknown_coordinate_system
75938,,,invalid_or_unknown_coordinate_system
75939,,,invalid_or_unknown_coordinate_system
75940,,,invalid_or_unknown_coordinate_system
75941,,,invalid_or_unknown_coordinate_system
75942,,,invalid_or_unknown_coordinate_system
75944,,,invalid_or_unknown_coordinate_system
75945,,,invalid_or_unknown_coordinate_system
75946,,,invalid_or_unknown_coordinate_system
75947,,,invalid_or_unknown_coordinate_system
75948,,,invalid_or_unknown_coordinate_system
75949,,,invalid_or_unknown_coordinate_system
75950,,,invalid_or_unknown_coordinate_system
75951,,,invalid_or_unknown_coordinate_system
75952,,,invalid_or_unknown_coordinate_system
75953,,,invalid_or_unknown_coordinate_system
75954,,,invalid_or_unknown_coordinate_system
75955,,,invalid_or_unknown_coordinate_system
75956,,,invalid_or_unknown_coordinate_system
75957,,,invalid_or_unknown_coordinate_system
75958,,,invalid_or_unknown_coordinate_system
75959,,,invalid_or_unknown_coordinate_system
75960,,,invalid_or_unknown_coordinate_system
75961,,,invalid_or_unknown_coordinate_system
75962,,,invalid_or_unknown_coordinate_system
75963,,,invalid_or_unknown_coordinate_system
75964,,,invalid_or_unknown_coordinate_system
75965,,,invalid_or_unknown_coordinate_system
75966,,,invalid_or_unknown_coordinate_system
75967,,,invalid_or_unknown_coordinate_system
75968,,,invalid_or_unknown_coordinate_system
75969,,,invalid_or_unknown_coordinate_system
75970,,,invalid_or_unknown_coordinate_system
75971,,,invalid_or_unknown_coordinate_system
75972,,,invalid_or_unknown_coordinate_system
75973,,,invalid_or_unknown_coordinate_system
75974,,,invalid_or_unknown_coordinate_system
75975,,,invalid_or_unknown_coordinate_system
75977,,,invalid_or_unknown_coordinate_system
75978,,,invalid_or_unknown_coordinate_system
75979,,,invalid_or_unknown_coordinate_system
75980,,,invalid_or_unknown_coordinate_system
75981,,,invalid_or_unknown_coordinate_system
75982,,,invalid_or_unknown_coordinate_system
75983,,,invalid_or_unknown_coordinate_system
75984,,,invalid_or_unknown_coordinate_system
75985,,,invalid_or_unknown_coordinate_system
75986,,,invalid_or_unknown_coordinate_system
75987,,,invalid_or_unknown_coordinate_system
75989,,,invalid_or_unknown_coordinate_system
75990,,,invalid_or_unknown_coordinate_system
75991,,,invalid_or_unknown_coordinate_system
75992,,,invalid_or_unknown_coordinate_system
75993,,,invalid_or_unknown_coordinate_system
75994,,,invalid_or_unknown_coordinate_system
75995,,,invalid_or_unknown_coordinate_system
75996,,,invalid_or_unknown_coordinate_system
75998,,,invalid_or_unknown_coordinate_system
75999,,,invalid_or_unknown_coordinate_system
76000,,,invalid_or_unknown_coordinate_system
76001,,,invalid_or_unknown_coordinate_system
76002,,,invalid_or_unknown_coordinate_system
76003,,,invalid_or_unknown_coordinate_system
76004,,,invalid_or_unknown_coordinate_system
76005,,,invalid_or_unknown_coordinate_system
76006,,,invalid_or_unknown_coordinate_system
76008,,,invalid_or_unknown_coordinate_system
76009,,,invalid_or_unknown_coordinate_system
76010,,,invalid_or_unknown_coordinate_system
76011,,,invalid_or_unknown_coordinate_system
76012,,,invalid_or_unknown_coordinate_system
76013,,,invalid_or_unknown_coordinate_system
76014,,,invalid_or_unknown_coordinate_system
76015,,,invalid_or_unknown_coordinate_system
76016,,,invalid_or_unknown_coordinate_system
76017,,,invalid_or_unknown_coordinate_system
76018,,,invalid_or_unknown_coordinate_system
76019,,,invalid_or_unknown_coordinate_system
76020,,,invalid_or_unknown_coordinate_system
76022,,,invalid_or_unknown_coordinate_system
76023,,,invalid_or_unknown_coordinate_system
76024,,,invalid_or_unknown_coordinate_system
76025,,,invalid_or_unknown_coordinate_system
76026,,,invalid_or_unknown_coordinate_system
76027,,,invalid_or_unknown_coordinate_system
76028,,,invalid_or_unknown_coordinate_system
76029,,,invalid_or_unknown_coordinate_system
76030,,,invalid_or_unknown_coordinate_system
76031,,,invalid_or_unknown_coordinate_system
76032,,,invalid_or_unknown_coordinate_system
76033,,,invalid_or_unknown_coordinate_system
76034,,,invalid_or_unknown_coordinate_system
76035,,,invalid_or_unknown_coordinate_system
76037,,,invalid_or_unknown_coordinate_system
76038,,,invalid_or_unknown_coordinate_system
76039,,,invalid_or_unknown_coordinate_system
76040,,,invalid_or_unknown_coordinate_system
76041,,,invalid_or_unknown_coordinate_system
76043,,,invalid_or_unknown_coordinate_system
76044,,,invalid_or_unknown_coordinate_system
76045,,,invalid_or_unknown_coordinate_system
76046,,,invalid_or_unknown_coordinate_system
76047,,,invalid_or_unknown_coordinate_system
76048,,,invalid_or_unknown_coordinate_system
76049,,,invalid_or_unknown_coordinate_system
76050,,,invalid_or_unknown_coordinate_system
76051,,,invalid_or_unknown_coordinate_system
76052,,,invalid_or_unknown_coordinate_system
76053,,,invalid_or_unknown_coordinate_system
76054,,,invalid_or_unknown_coordinate_system
76055,,,invalid_or_unknown_coordinate_system
76056,,,invalid_or_unknown_coordinate_system
76057,,,invalid_or_unknown_coordinate_system
76058,,,invalid_or_unknown_coordinate_system
76059,,,invalid_or_unknown_coordinate_system
76060,,,invalid_or_unknown_coordinate_system
76062,,,invalid_or_unknown_coordinate_system
76063,,,invalid_or_unknown_coordinate_system
76064,,,invalid_or_unknown_coordinate_system
76065,,,invalid_or_unknown_coordinate_system
76066,,,invalid_or_unknown_coordinate_system
76067,,,invalid_or_unknown_coordinate_system
76068,,,invalid_or_unknown_coordinate_system
76069,,,invalid_or_unknown_coordinate_system
76070,,,invalid_or_unknown_coordinate_system
76071,,,invalid_or_unknown_coordinate_system
76072,,,invalid_or_unknown_coordinate_system
76073,,,invalid_or_unknown_coordinate_system
76074,,,invalid_or_unknown_coordinate_system
76076,,,invalid_or_unknown_coordinate_system
76077,,,invalid_or_unknown_coordinate_system
76078,,,invalid_or_unknown_coordinate_system
76079,,,invalid_or_unknown_coordinate_system
76080,,,invalid_or_unknown_coordinate_system
76081,,,invalid_or_unknown_coordinate_system
76082,,,invalid_or_unknown_coordinate_system
76083,,,invalid_or_unknown_coordinate_system
76084,,,invalid_or_unknown_coordinate_system
76085,,,invalid_or_unknown_coordinate_system
76087,,,invalid_or_unknown_coordinate_system
76088,,,invalid_or_unknown_coordinate_system
76089,,,invalid_or_unknown_coordinate_system
76090,,,invalid_or_unknown_coordinate_system
76091,,,invalid_or_unknown_coordinate_system
76092,,,invalid_or_unknown_coordinate_system
76093,,,invalid_or_unknown_coordinate_system
76095,,,invalid_or_unknown_coordinate_system
76096,,,invalid_or_unknown_coordinate_system
76097,,,invalid_or_unknown_coordinate_system
76098,,,invalid_or_unknown_coordinate_system
76099,,,invalid_or_unknown_coordinate_system
76101,,,invalid_or_unknown_coordinate_system
76102,,,invalid_or_unknown_coordinate_system
76103,,,invalid_or_unknown_coordinate_system
76104,,,invalid_or_unknown_coordinate_system
76105,,,invalid_or_unknown_coordinate_system
76106,,,invalid_or_unknown_coordinate_system
76107,,,invalid_or_unknown_coordinate_system
76108,,,invalid_or_unknown_coordinate_system
76109,,,invalid_or_unknown_coordinate_system
76110,,,invalid_or_unknown_coordinate_system
76111,,,invalid_or_unknown_coordinate_system
76112,,,invalid_or_unknown_coordinate_system
76113,,,invalid_or_unknown_coordinate_system
76114,,,invalid_or_unknown_coordinate_system
76115,,,invalid_or_unknown_coordinate_system
76116,,,invalid_or_unknown_coordinate_system
76117,,,invalid_or_unknown_coordinate_system
76118,,,invalid_or_unknown_coordinate_system
76119,,,invalid_or_unknown_coordinate_system
76120,,,invalid_or_unknown_coordinate_system
76122,,,invalid_or_unknown_coordinate_system
76123,,,invalid_or_unknown_coordinate_system
76124,,,invalid_or_unknown_coordinate_system
76125,,,invalid_or_unknown_coordinate_system
76126,,,invalid_or_unknown_coordinate_system
76127,,,invalid_or_unknown_coordinate_system
76128,,,invalid_or_unknown_coordinate_system
76129,,,invalid_or_unknown_coordinate_system
76131,,,invalid_or_unknown_coordinate_system
76132,,,invalid_or_unknown_coordinate_system
76133,,,invalid_or_unknown_coordinate_system
76134,,,invalid_or_unknown_coordinate_system
76135,,,invalid_or_unknown_coordinate_system
76136,,,invalid_or_unknown_coordinate_system
76138,,,invalid_or_unknown_coordinate_system
76139,,,invalid_or_unknown_coordinate_system
76140,,,invalid_or_unknown_coordinate_system
76141,,,invalid_or_unknown_coordinate_system
76142,,,invalid_or_unknown_coordinate_system
76143,,,invalid_or_unknown_coordinate_system
76144,,,invalid_or_unknown_coordinate_system
76145,,,invalid_or_unknown_coordinate_system
76146,,,invalid_or_unknown_coordinate_system
76147,,,invalid_or_unknown_coordinate_system
76148,,,invalid_or_unknown_coordinate_system
76149,,,invalid_or_unknown_coordinate_system
76150,,,invalid_or_unknown_coordinate_system
76151,,,invalid_or_unknown_coordinate_system
76152,,,invalid_or_unknown_coordinate_system
76153,,,invalid_or_unknown_coordinate_system
76154,,,invalid_or_unknown_coordinate_system
76155,,,invalid_or_unknown_coordinate_system
76156,,,invalid_or_unknown_coordinate_system
76157,,,invalid_or_unknown_coordinate_system
76158,,,invalid_or_unknown_coordinate_system
76159,,,invalid_or_unknown_coordinate_system
76160,,,invalid_or_unknown_coordinate_system
76161,,,invalid_or_unknown_coordinate_system
76162,,,invalid_or_unknown_coordinate_system
76163,,,invalid_or_unknown_coordinate_system
76164,,,invalid_or_unknown_coordinate_system
76165,,,invalid_or_unknown_coordinate_system
76166,,,invalid_or_unknown_coordinate_system
76167,,,invalid_or_unknown_coordinate_system
76168,,,invalid_or_unknown_coordinate_system
76169,,,invalid_or_unknown_coordinate_system
76171,,,invalid_or_unknown_coordinate_system
76172,,,invalid_or_unknown_coordinate_system
76173,,,invalid_or_unknown_coordinate_system
76175,,,invalid_or_unknown_coordinate_system
76178,,,invalid_or_unknown_coordinate_system
76180,,,invalid_or_unknown_coordinate_system
76181,,,invalid_or_unknown_coordinate_system
76182,,,invalid_or_unknown_coordinate_system
76183,,,invalid_or_unknown_coordinate_system
76184,,,invalid_or_unknown_coordinate_system
76186,,,invalid_or_unknown_coordinate_system
76188,,,invalid_or_unknown_coordinate_system
76189,,,invalid_or_unknown_coordinate_system
76190,,,invalid_or_unknown_coordinate_system
76191,,,invalid_or_unknown_coordinate_system
76192,,,invalid_or_unknown_coordinate_system
76193,,,invalid_or_unknown_coordinate_system
76194,,,invalid_or_unknown_coordinate_system
76195,,,invalid_or_unknown_coordinate_system
76196,,,invalid_or_unknown_coordinate_system
76197,,,invalid_or_unknown_coordinate_system
76199,,,invalid_or_unknown_coordinate_system
76200,,,invalid_or_unknown_coordinate_system
76201,,,invalid_or_unknown_coordinate_system
76202,,,invalid_or_unknown_coordinate_system
76203,,,invalid_or_unknown_coordinate_system
76204,,,invalid_or_unknown_coordinate_system
76205,,,invalid_or_unknown_coordinate_system
76206,,,invalid_or_unknown_coordinate_system
76207,,,invalid_or_unknown_coordinate_system
76208,,,invalid_or_unknown_coordinate_system
76209,,,invalid_or_unknown_coordinate_system
76211,,,invalid_or_unknown_coordinate_system
76212,,,invalid_or_unknown_coordinate_system
76213,,,invalid_or_unknown_coordinate_system
76214,,,invalid_or_unknown_coordinate_system
76215,,,invalid_or_unknown_coordinate_system
76216,,,invalid_or_unknown_coordinate_system
76217,,,invalid_or_unknown_coordinate_system
76218,,,invalid_or_unknown_coordinate_system
76219,,,invalid_or_unknown_coordinate_system
76220,,,invalid_or_unknown_coordinate_system
76221,,,invalid_or_unknown_coordinate_system
76222,,,invalid_or_unknown_coordinate_system
76223,,,invalid_or_unknown_coordinate_system
76224,,,invalid_or_unknown_coordinate_system
76225,,,invalid_or_unknown_coordinate_system
76226,,,invalid_or_unknown_coordinate_system
76227,,,invalid_or_unknown_coordinate_system
76228,,,invalid_or_unknown_coordinate_system
76229,,,invalid_or_unknown_coordinate_system
76230,,,invalid_or_unknown_coordinate_system
76231,,,invalid_or_unknown_coordinate_system
76232,,,invalid_or_unknown_coordinate_system
76234,,,invalid_or_unknown_coordinate_system
76235,,,invalid_or_unknown_coordinate_system
76236,,,invalid_or_unknown_coordinate_system
76237,,,invalid_or_unknown_coordinate_system
76238,,,invalid_or_unknown_coordinate_system
76239,,,invalid_or_unknown_coordinate_system
76241,,,invalid_or_unknown_coordinate_system
76242,,,invalid_or_unknown_coordinate_system
76243,,,invalid_or_unknown_coordinate_system
76244,,,invalid_or_unknown_coordinate_system
76245,,,invalid_or_unknown_coordinate_system
76246,,,invalid_or_unknown_coordinate_system
76247,,,invalid_or_unknown_coordinate_system
76249,,,invalid_or_unknown_coordinate_system
76250,,,invalid_or_unknown_coordinate_system
76251,,,invalid_or_unknown_coordinate_system
76252,,,invalid_or_unknown_coordinate_system
76253,,,invalid_or_unknown_coordinate_system
76254,,,invalid_or_unknown_coordinate_system
76255,,,invalid_or_unknown_coordinate_system
76256,,,invalid_or_unknown_coordinate_system
76257,,,invalid_or_unknown_coordinate_system
76258,,,invalid_or_unknown_coordinate_system
76259,,,invalid_or_unknown_coordinate_system
76260,,,invalid_or_unknown_coordinate_system
76261,,,invalid_or_unknown_coordinate_system
76262,,,invalid_or_unknown_coordinate_system
76263,,,invalid_or_unknown_coordinate_system
76264,,,invalid_or_unknown_coordinate_system
76265,,,invalid_or_unknown_coordinate_system
76266,,,invalid_or_unknown_coordinate_system
76268,,,invalid_or_unknown_coordinate_system
76269,,,invalid_or_unknown_coordinate_system
76270,,,invalid_or_unknown_coordinate_system
76271,,,invalid_or_unknown_coordinate_system
76272,,,invalid_or_unknown_coordinate_system
76273,,,invalid_or_unknown_coordinate_system
76274,,,invalid_or_unknown_coordinate_system
76275,,,invalid_or_unknown_coordinate_system
76276,,,invalid_or_unknown_coordinate_system
76277,,,invalid_or_unknown_coordinate_system
76278,,,invalid_or_unknown_coordinate_system
76279,,,invalid_or_unknown_coordinate_system
76280,,,invalid_or_unknown_coordinate_system
76281,,,invalid_or_unknown_coordinate_system
76282,,,invalid_or_unknown_coordinate_system
76283,,,invalid_or_unknown_coordinate_system
76284,,,invalid_or_unknown_coordinate_system
76285,,,invalid_or_unknown_coordinate_system
76286,,,invalid_or_unknown_coordinate_system
76287,,,invalid_or_unknown_coordinate_system
76288,,,invalid_or_unknown_coordinate_system
76289,,,invalid_or_unknown_coordinate_system
76290,,,invalid_or_unknown_coordinate_system
76292,,,invalid_or_unknown_coordinate_system
76293,,,invalid_or_unknown_coordinate_system
76294,,,invalid_or_unknown_coordinate_system
76295,,,invalid_or_unknown_coordinate_system
76296,,,invalid_or_unknown_coordinate_system
76297,,,invalid_or_unknown_coordinate_system
76299,,,invalid_or_unknown_coordinate_system
76300,,,invalid_or_unknown_coordinate_system
76301,,,invalid_or_unknown_coordinate_system
76302,,,invalid_or_unknown_coordinate_system
76303,,,invalid_or_unknown_coordinate_system
76304,,,invalid_or_unknown_coordinate_system
76306,,,invalid_or_unknown_coordinate_system
76307,,,invalid_or_unknown_coordinate_system
76308,,,invalid_or_unknown_coordinate_system
76309,,,invalid_or_unknown_coordinate_system
76310,,,invalid_or_unknown_coordinate_system
76311,,,invalid_or_unknown_coordinate_system
76312,,,invalid_or_unknown_coordinate_system
76313,,,invalid_or_unknown_coordinate_system
76314,,,invalid_or_unknown_coordinate_system
76315,,,invalid_or_unknown_coordinate_system
76316,,,invalid_or_unknown_coordinate_system
76317,,,invalid_or_unknown_coordinate_system
76318,,,invalid_or_unknown_coordinate_system
76319,,,invalid_or_unknown_coordinate_system
76320,,,invalid_or_unknown_coordinate_system
76321,,,invalid_or_unknown_coordinate_system
76322,,,invalid_or_unknown_coordinate_system
76324,,,invalid_or_unknown_coordinate_system
76325,,,invalid_or_unknown_coordinate_system
76326,,,invalid_or_unknown_coordinate_system
76327,,,invalid_or_unknown_coordinate_system
76328,,,invalid_or_unknown_coordinate_system
76329,,,invalid_or_unknown_coordinate_system
76330,,,invalid_or_unknown_coordinate_system
76331,,,invalid_or_unknown_coordinate_system
76332,,,invalid_or_unknown_coordinate_system
76333,,,invalid_or_unknown_coordinate_system
76334,,,invalid_or_unknown_coordinate_system
76336,,,invalid_or_unknown_coordinate_system
76337,,,invalid_or_unknown_coordinate_system
76338,,,invalid_or_unknown_coordinate_system
76339,,,invalid_or_unknown_coordinate_system
76340,,,invalid_or_unknown_coordinate_system
76341,,,invalid_or_unknown_coordinate_system
76343,,,invalid_or_unknown_coordinate_system
76344,,,invalid_or_unknown_coordinate_system
76345,,,invalid_or_unknown_coordinate_system
76346,,,invalid_or_unknown_coordinate_system
76347,,,invalid_or_unknown_coordinate_system
76348,,,invalid_or_unknown_coordinate_system
76350,,,invalid_or_unknown_coordinate_system
76351,,,invalid_or_unknown_coordinate_system
76352,,,invalid_or_unknown_coordinate_system
76353,,,invalid_or_unknown_coordinate_system
76354,,,invalid_or_unknown_coordinate_system
76355,,,invalid_or_unknown_coordinate_system
76356,,,invalid_or_unknown_coordinate_system
76357,,,invalid_or_unknown_coordinate_system
76358,,,invalid_or_unknown_coordinate_system
76359,,,invalid_or_unknown_coordinate_system
76360,,,invalid_or_unknown_coordinate_system
76361,,,invalid_or_unknown_coordinate_system
76362,,,invalid_or_unknown_coordinate_system
76363,,,invalid_or_unknown_coordinate_system
76364,,,invalid_or_unknown_coordinate_system
76365,,,invalid_or_unknown_coordinate_system
76366,,,invalid_or_unknown_coordinate_system
76367,,,invalid_or_unknown_coordinate_system
76369,,,invalid_or_unknown_coordinate_system
76370,,,invalid_or_unknown_coordinate_system
76371,,,invalid_or_unknown_coordinate_system
76372,,,invalid_or_unknown_coordinate_system
76373,,,invalid_or_unknown_coordinate_system
76374,,,invalid_or_unknown_coordinate_system
76375,,,invalid_or_unknown_coordinate_system
76376,,,invalid_or_unknown_coordinate_system
76377,,,invalid_or_unknown_coordinate_system
76378,,,invalid_or_unknown_coordinate_system
76379,,,invalid_or_unknown_coordinate_system
76380,,,invalid_or_unknown_coordinate_system
76381,,,invalid_or_unknown_coordinate_system
76382,,,invalid_or_unknown_coordinate_system
76383,,,invalid_or_unknown_coordinate_system
76384,,,invalid_or_unknown_coordinate_system
76385,,,invalid_or_unknown_coordinate_system
76386,,,invalid_or_unknown_coordinate_system
76387,,,invalid_or_unknown_coordinate_system
76388,,,invalid_or_unknown_coordinate_system
76389,,,invalid_or_unknown_coordinate_system
76390,,,invalid_or_unknown_coordinate_system
76391,,,invalid_or_unknown_coordinate_system
76392,,,invalid_or_unknown_coordinate_system
76393,,,invalid_or_unknown_coordinate_system
76394,,,invalid_or_unknown_coordinate_system
76395,,,invalid_or_unknown_coordinate_system
76396,,,invalid_or_unknown_coordinate_system
76397,,,invalid_or_unknown_coordinate_system
76398,,,invalid_or_unknown_coordinate_system
76400,,,invalid_or_unknown_coordinate_system
76401,,,invalid_or_unknown_coordinate_system
76402,,,invalid_or_unknown_coordinate_system
76403,,,invalid_or_unknown_coordinate_system
76404,,,invalid_or_unknown_coordinate_system
76405,,,invalid_or_unknown_coordinate_system
76406,,,invalid_or_unknown_coordinate_system
76407,,,invalid_or_unknown_coordinate_system
76408,,,invalid_or_unknown_coordinate_system
76410,,,invalid_or_unknown_coordinate_system
76411,,,invalid_or_unknown_coordinate_system
76412,,,invalid_or_unknown_coordinate_system
76413,,,invalid_or_unknown_coordinate_system
76414,,,invalid_or_unknown_coordinate_system
76415,,,invalid_or_unknown_coordinate_system
76416,,,invalid_or_unknown_coordinate_system
76417,,,invalid_or_unknown_coordinate_system
76418,,,invalid_or_unknown_coordinate_system
76419,,,invalid_or_unknown_coordinate_system
76420,,,invalid_or_unknown_coordinate_system
76421,,,invalid_or_unknown_coordinate_system
76422,,,invalid_or_unknown_coordinate_system
76423,,,invalid_or_unknown_coordinate_system
76424,,,invalid_or_unknown_coordinate_system
76425,,,invalid_or_unknown_coordinate_system
76426,,,invalid_or_unknown_coordinate_system
76427,,,invalid_or_unknown_coordinate_system
76428,,,invalid_or_unknown_coordinate_system
76429,,,invalid_or_unknown_coordinate_system
76430,,,invalid_or_unknown_coordinate_system
76431,,,invalid_or_unknown_coordinate_system
76432,,,invalid_or_unknown_coordinate_system
76433,,,invalid_or_unknown_coordinate_system
76434,,,invalid_or_unknown_coordinate_system
76435,,,invalid_or_unknown_coordinate_system
76436,,,invalid_or_unknown_coordinate_system
76437,,,invalid_or_unknown_coordinate_system
76438,,,invalid_or_unknown_coordinate_system
76439,,,invalid_or_unknown_coordinate_system
76440,,,invalid_or_unknown_coordinate_system
76441,,,invalid_or_unknown_coordinate_system
76442,,,invalid_or_unknown_coordinate_system
76444,,,invalid_or_unknown_coordinate_system
76446,,,invalid_or_unknown_coordinate_system
76447,,,invalid_or_unknown_coordinate_system
76448,,,invalid_or_unknown_coordinate_system
76449,,,invalid_or_unknown_coordinate_system
76450,,,invalid_or_unknown_coordinate_system
76451,,,invalid_or_unknown_coordinate_system
76452,,,invalid_or_unknown_coordinate_system
76453,,,invalid_or_unknown_coordinate_system
76454,,,invalid_or_unknown_coordinate_system
76455,,,invalid_or_unknown_coordinate_system
76456,,,invalid_or_unknown_coordinate_system
76457,,,invalid_or_unknown_coordinate_system
76458,,,invalid_or_unknown_coordinate_system
76459,,,invalid_or_unknown_coordinate_system
76460,,,invalid_or_unknown_coordinate_system
76461,,,invalid_or_unknown_coordinate_system
76462,,,invalid_or_unknown_coordinate_system
76463,,,invalid_or_unknown_coordinate_system
76464,,,invalid_or_unknown_coordinate_system
76465,,,invalid_or_unknown_coordinate_system
76466,,,invalid_or_unknown_coordinate_system
76467,,,invalid_or_unknown_coordinate_system
76468,,,invalid_or_unknown_coordinate_system
76471,,,invalid_or_unknown_coordinate_system
76473,,,invalid_or_unknown_coordinate_system
76474,,,invalid_or_unknown_coordinate_system
76475,,,invalid_or_unknown_coordinate_system
76476,,,invalid_or_unknown_coordinate_system
76478,,,invalid_or_unknown_coordinate_system
76479,,,invalid_or_unknown_coordinate_system
76481,,,invalid_or_unknown_coordinate_system
76482,,,invalid_or_unknown_coordinate_system
76483,,,invalid_or_unknown_coordinate_system
76484,,,invalid_or_unknown_coordinate_system
76485,,,invalid_or_unknown_coordinate_system
76486,,,invalid_or_unknown_coordinate_system
76487,,,invalid_or_unknown_coordinate_system
76488,,,invalid_or_unknown_coordinate_system
76489,,,invalid_or_unknown_coordinate_system
76490,,,invalid_or_unknown_coordinate_system
76491,,,invalid_or_unknown_coordinate_system
76492,,,invalid_or_unknown_coordinate_system
76494,,,invalid_or_unknown_coordinate_system
76495,,,invalid_or_unknown_coordinate_system
76496,,,invalid_or_unknown_coordinate_system
76497,,,invalid_or_unknown_coordinate_system
76498,,,invalid_or_unknown_coordinate_system
76499,,,invalid_or_unknown_coordinate_system
76501,,,invalid_or_unknown_coordinate_system
76503,,,invalid_or_unknown_coordinate_system
76504,,,invalid_or_unknown_coordinate_system
76505,,,invalid_or_unknown_coordinate_system
76506,,,invalid_or_unknown_coordinate_system
76507,,,invalid_or_unknown_coordinate_system
76508,,,invalid_or_unknown_coordinate_system
76510,,,invalid_or_unknown_coordinate_system
76511,,,invalid_or_unknown_coordinate_system
76512,,,invalid_or_unknown_coordinate_system
76513,,,invalid_or_unknown_coordinate_system
76514,,,invalid_or_unknown_coordinate_system
76515,,,invalid_or_unknown_coordinate_system
76517,,,invalid_or_unknown_coordinate_system
76518,,,invalid_or_unknown_coordinate_system
76519,,,invalid_or_unknown_coordinate_system
76520,,,invalid_or_unknown_coordinate_system
76521,,,invalid_or_unknown_coordinate_system
76522,,,invalid_or_unknown_coordinate_system
76523,,,invalid_or_unknown_coordinate_system
76524,,,invalid_or_unknown_coordinate_system
76525,,,invalid_or_unknown_coordinate_system
76526,,,invalid_or_unknown_coordinate_system
76528,,,invalid_or_unknown_coordinate_system
76529,,,invalid_or_unknown_coordinate_system
76530,,,invalid_or_unknown_coordinate_system
76531,,,invalid_or_unknown_coordinate_system
